x,y,Ez
71.74+0j,2+0j,-0.440452453785331-0.883078702201736j
71.76+0j,2+0j,-0.442229445761827-0.868902879148987j
71.78+0j,2+0j,-0.449618870093938-0.856677829908894j
71.8+0j,2+0j,-0.461341043037011-0.848517567997127j
71.82+0j,2+0j,-0.475367202587026-0.845832445236431j
71.84+0j,2+0j,-0.489270626204011-0.849085397978403j
71.86+0j,2+0j,-0.500646487168528-0.857712133271998j
71.88+0j,2+0j,-0.507527808772784-0.870219015497395j
71.9+0j,2+0j,-0.508725570304313-0.884441673604689j
71.92+0j,2+0j,-0.504034157764545-0.897919554067618j
71.94+0j,2+0j,-0.494266659465459-0.908321601855285j
71.96+0j,2+0j,-0.481113947883139-0.913849425817386j
71.98+0j,2+0j,-0.466851970332617-0.91354821943418j
72+0j,2+0j,-0.453947919578988-0.907471682347697j
72.02+0j,2+0j,-0.444633432375549-0.896672456103618j
72.04+0j,2+0j,-0.440518648535215-0.883019775985251j
72.06+0j,2+0j,-0.442313875432139-0.868875926700923j
72.08+0j,2+0j,-0.449706972213291-0.856687503732358j
72.1+0j,2+0j,-0.461417620132867-0.848562202962176j
72.12+0j,2+0j,-0.475419043719992-0.845904345145051j
72.14+0j,2+0j,-0.489288786109823-0.849172162537669j
72.16+0j,2+0j,-0.500627829808822-0.857798796687684j
72.18+0j,2+0j,-0.507475548941759-0.870290627865541j
72.2+0j,2+0j,-0.508648719745968-0.884485879850315j
72.22+0j,2+0j,-0.503945971221505-0.897928725549811j
72.24+0j,2+0j,-0.494182348609213-0.908294152872018j
72.26+0j,2+0j,-0.481048057402885-0.913790087809502j
72.28+0j,2+0j,-0.466815868787188-0.913467225464795j
72.3+0j,2+0j,-0.453947837873517-0.907383002413384j
72.32+0j,2+0j,-0.444669388306989-0.896591387590325j
72.34+0j,2+0j,-0.44058444303685-0.882960304862168j
72.36+0j,2+0j,-0.442398161291257-0.868848314645843j
72.38+0j,2+0j,-0.449795211023535-0.85669651746222j
72.4+0j,2+0j,-0.461494589989809-0.848606291305515j
72.42+0j,2+0j,-0.475471465117349-0.845975905934066j
72.44+0j,2+0j,-0.489307613049864-0.849258853407233j
72.46+0j,2+0j,-0.500609810839357-0.857885663775564j
72.48+0j,2+0j,-0.507423788731458-0.870362685280709j
72.5+0j,2+0j,-0.508572144198003-0.884530694966992j
72.52+0j,2+0j,-0.503857788269722-0.897938564124454j
72.54+0j,2+0j,-0.49409777011343-0.908267313862915j
72.56+0j,2+0j,-0.480981675065384-0.913731197522092j
72.58+0j,2+0j,-0.466779136748884-0.91338644015138j
72.6+0j,2+0j,-0.453947096300896-0.907294256760721j
72.62+0j,2+0j,-0.444704769004029-0.896509991147937j
72.64+0j,2+0j,-0.440649845993031-0.882900300994867j
72.66+0j,2+0j,-0.442482306342546-0.86882005761548j
72.68+0j,2+0j,-0.449883583324685-0.856704885669475j
72.7+0j,2+0j,-0.461571943771808-0.848649845024143j
72.72+0j,2+0j,-0.47552445384519-0.846047134963366j
72.74+0j,2+0j,-0.48932709223357-0.849345472051775j
72.76+0j,2+0j,-0.50059241616886-0.857972729867025j
72.78+0j,2+0j,-0.507372517178929-0.87043517776152j
72.8+0j,2+0j,-0.508495837709145-0.884576105395436j
72.82+0j,2+0j,-0.503769608983838-0.897949055002193j
72.84+0j,2+0j,-0.49401293005089-0.908241071362789j
72.86+0j,2+0j,-0.480914811879167-0.913672745133617j
72.88+0j,2+0j,-0.466741788250863-0.913305859001267j
72.9+0j,2+0j,-0.453945709490674-0.907205446987746j
72.92+0j,2+0j,-0.444739587167527-0.896428274174511j
72.94+0j,2+0j,-0.440714865989755-0.882839776290911j
72.96+0j,2+0j,-0.442566313586195-0.868791169961736j
72.98+0j,2+0j,-0.449972086027301-0.856712622668638j
73+0j,2+0j,-0.461649672847809-0.848692875925898j
73.02+0j,2+0j,-0.475577997233323-0.846118039503437j
73.04+0j,2+0j,-0.489347209147245-0.849432019961414j
73.06+0j,2+0j,-0.500575631948323-0.858059990428995j
73.08+0j,2+0j,-0.507321723487224-0.870508095548496j
73.1+0j,2+0j,-0.508419794389523-0.884622097846223j
73.12+0j,2+0j,-0.503681433385015-0.897960183664792j
73.14+0j,2+0j,-0.493927834335616-0.908215412132075j
73.16+0j,2+0j,-0.480847478616432-0.913614720963951j
73.18+0j,2+0j,-0.46670383705327-0.913225477554899j
73.2+0j,2+0j,-0.453943691809931-0.907116574611961j
73.22+0j,2+0j,-0.444773855291553-0.896346243888113j
73.24+0j,2+0j,-0.440779511497406-0.882778742409845j
73.26+0j,2+0j,-0.44265018601755-0.86876166576334j
73.28+0j,2+0j,-0.450060716148446-0.856719742522955j
73.3+0j,2+0j,-0.461727768785778-0.848735395632641j
73.32+0j,2+0j,-0.475632082868633-0.846188626735847j
73.34+0j,2+0j,-0.489367949547733-0.849518498649421j
73.36+0j,2+0j,-0.500559444566166-0.858147441059302j
73.38+0j,2+0j,-0.50727139702289-0.870581429097915j
73.4+0j,2+0j,-0.508344008410898-0.884668659293007j
73.42+0j,2+0j,-0.503593261443884-0.897971935859039j
73.44+0j,2+0j,-0.493842488727978-0.908190323152505j
73.46+0j,2+0j,-0.480779685819405-0.913557115472512j
73.48+0j,2+0j,-0.466665296649879-0.913145291386732j
73.5+0j,2+0j,-0.453941057368908-0.907027641073797j
73.52+0j,2+0j,-0.444807585667166-0.896263907332338j
73.54+0j,2+0j,-0.440843790871941-0.882717210769592j
73.56+0j,2+0j,-0.442733926625597-0.868731558832162j
73.58+0j,2+0j,-0.450149470807573-0.856726259049725j
73.6+0j,2+0j,-0.461806223346951-0.848777415583367j
73.62+0j,2+0j,-0.475686698588406-0.846258903753752j
73.64+0j,2+0j,-0.489389299456294-0.849604909650059j
73.66+0j,2+0j,-0.500543840643488-0.858235077482175j
73.68+0j,2+0j,-0.507221527313467-0.870655169075794j
73.7+0j,2+0j,-0.508268474006792-0.884715776966174j
73.72+0j,2+0j,-0.503505093083288-0.897984297590962j
73.74+0j,2+0j,-0.493756898839599-0.908165791622895j
73.76+0j,2+0j,-0.480711443806555-0.913499919256409j
73.78+0j,2+0j,-0.466626180274402-0.913065296106032j
73.8+0j,2+0j,-0.453937820026492-0.906938647739945j
73.82+0j,2+0j,-0.444840790386021-0.896181271381514j
73.84+0j,2+0j,-0.440907712356089-0.882655192552812j
73.86+0j,2+0j,-0.442817538391475-0.868700862719525j
73.88+0j,2+0j,-0.450238347222749-0.856732185825305j
73.9+0j,2+0j,-0.461885028480198-0.848818947037308j
73.92+0j,2+0j,-0.475741832474166-0.846328877562445j
73.94+0j,2+0j,-0.489411245152562-0.849691254516481j
73.96+0j,2+0j,-0.500528807029468-0.858322895543946j
73.98+0j,2+0j,-0.507172104045013-0.870729306352025j
74+0j,2+0j,-0.508193185472629-0.884763438346386j
74.02+0j,2+0j,-0.503416928180982-0.897997255120039j
74.04+0j,2+0j,-0.49367107013809-0.908141804955026j
74.06+0j,2+0j,-0.480642762678551-0.913443123048611j
74.08+0j,2+0j,-0.466586500906816-0.912985487357662j
74.1+0j,2+0j,-0.453933993395621-0.906849595906602j
74.12+0j,2+0j,-0.444873481344033-0.896098342745922j
74.14+0j,2+0j,-0.440971284080557-0.882592698713037j
74.16+0j,2+0j,-0.442901024287105-0.868669590722223j
74.18+0j,2+0j,-0.450327342706876-0.856737536190134j
74.2+0j,2+0j,-0.461964176316675-0.848860001076931j
74.22+0j,2+0j,-0.475797472845401-0.846398555079912j
74.24+0j,2+0j,-0.48943377316871-0.849777534818755j
74.26+0j,2+0j,-0.500514330796766-0.858410891208786j
74.28+0j,2+0j,-0.507123117059677-0.870803831994759j
74.3+0j,2+0j,-0.508118137165792-0.884811631158527j
74.32+0j,2+0j,-0.503328766572158-0.898010794953698j
74.34+0j,2+0j,-0.493585007951709-0.908118350769558j
74.36+0j,2+0j,-0.480573652324171-0.913386717716102j
74.38+0j,2+0j,-0.466546271279321-0.912905860822754j
74.4+0j,2+0j,-0.453929590848525-0.906760486802562j
74.42+0j,2+0j,-0.4449056702448-0.896015127976566j
74.44+0j,2+0j,-0.441034514065233-0.882529739980531j
74.46+0j,2+0j,-0.442984387273888-0.868637755888436j
74.48+0j,2+0j,-0.450416454664099-0.856742323253602j
74.5+0j,2+0j,-0.462043659164566-0.848900588610918j
74.52+0j,2+0j,-0.475853608253573-0.846467943137425j
74.54+0j,2+0j,-0.489456870283764-0.849863752141979j
74.56+0j,2+0j,-0.500500399237187-0.85849906055478j
74.58+0j,2+0j,-0.507074556353294-0.870878737264907j
74.6+0j,2+0j,-0.508043323505664-0.884860343365674j
74.62+0j,2+0j,-0.50324060805193-0.898024903841811j
74.64+0j,2+0j,-0.4934987174737-0.908095416892124j
74.66+0j,2+0j,-0.48050412242585-0.913330694258091j
74.68+0j,2+0j,-0.466505503882303-0.912826412219363j
74.7+0j,2+0j,-0.453924625521808-0.906671321592162j
74.72+0j,2+0j,-0.444937368603167-0.89593163347015j
74.74+0j,2+0j,-0.441097410220407-0.882466326868121j
74.76+0j,2+0j,-0.443067630301454-0.868605371023508j
74.78+0j,2+0j,-0.450505680586415-0.856746559898723j
74.8+0j,2+0j,-0.46212346950397-0.848940720377108j
74.82+0j,2+0j,-0.475910227476381-0.846537048480147j
74.84+0j,2+0j,-0.489480523518008-0.849949908084451j
74.86+0j,2+0j,-0.500486999857261-0.858587399769924j
74.88+0j,2+0j,-0.507026412073018-0.870954013610851j
74.9+0j,2+0j,-0.50796873897361-0.884909563163328j
74.92+0j,2+0j,-0.503152452377646-0.898039568771464j
74.94+0j,2+0j,-0.493412203766641-0.908072991349424j
74.96+0j,2+0j,-0.480434182465246-0.913275043804196j
74.98+0j,2+0j,-0.466464210970037-0.912747137303049j
75+0j,2+0j,-0.453919110321446-0.906582101378151j
75.02+0j,2+0j,-0.444968587748542-0.895847865473569j
75.04+0j,2+0j,-0.441159980347979-0.882402469676775j
75.06+0j,2+0j,-0.44315075630651-0.868572448695533j
75.08+0j,2+0j,-0.450595018050264-0.856750258786854j
75.1+0j,2+0j,-0.462203599982036-0.848980406945352j
75.12+0j,2+0j,-0.475967319511998-0.846605877767763j
75.14+0j,2+0j,-0.489504720127623-0.850036004255978j
75.16+0j,2+0j,-0.500474120374092-0.858675905148463j
75.18+0j,2+0j,-0.506978674514981-0.871029652663278j
75.2+0j,2+0j,-0.507894378112942-0.884959278973768j
75.22+0j,2+0j,-0.503064299271165-0.898054776961742j
75.24+0j,2+0j,-0.493325471766603-0.90805106236541j
75.26+0j,2+0j,-0.480363841728578-0.913219757612662j
75.28+0j,2+0j,-0.466422404566288-0.912668031867415j
75.3+0j,2+0j,-0.453913057927679-0.906492827204453j
75.32+0j,2+0j,-0.444999338828253-0.895763830088447j
75.34+0j,2+0j,-0.44122223214268-0.882338178501053j
75.36+0j,2+0j,-0.443233768211759-0.868539001240763j
75.38+0j,2+0j,-0.45068446471336-0.856753432362174j
75.4+0j,2+0j,-0.46228404340812-0.849019658720366j
75.42+0j,2+0j,-0.476024873573672-0.846674437575125j
75.44+0j,2+0j,-0.489529447599397-0.850122042276222j
75.46+0j,2+0j,-0.500461748711121-0.858764573087149j
75.48+0j,2+0j,-0.506931334121985-0.871105646230161j
75.5+0j,2+0j,-0.507820235528839-0.88500947944054j
75.52+0j,2+0j,-0.502976148421-0.898070515858718j
75.54+0j,2+0j,-0.493238526287098-0.908029618357614j
75.56+0j,2+0j,-0.480293109311702-0.91316482706861j
75.58+0j,2+0j,-0.466380096469674-0.912589091744579j
75.6+0j,2+0j,-0.453906480799741-0.906403500058793j
75.62+0j,2+0j,-0.445029632810824-0.895679533275506j
75.64+0j,2+0j,-0.441284173193285-0.882273463234385j
75.66+0j,2+0j,-0.443316668924835-0.868505040768998j
75.68+0j,2+0j,-0.450774018311608-0.856756092856099j
75.7+0j,2+0j,-0.462364792749266-0.849058485944479j
75.72+0j,2+0j,-0.476082879084344-0.84674273439291j
75.74+0j,2+0j,-0.489554693645583-0.850208023773144j
75.76+0j,2+0j,-0.50044987299416-0.858853400081831j
75.78+0j,2+0j,-0.506884381481236-0.871181986291968j
75.8+0j,2+0j,-0.507746305888238-0.885060153423143j
75.82+0j,2+0j,-0.502887999484369-0.898086773130565j
75.84+0j,2+0j,-0.493151372023058-0.908008647933433j
75.86+0j,2+0j,-0.480221994125196-0.913110243682277j
75.88+0j,2+0j,-0.46633729825903-0.912510312805625j
75.9+0j,2+0j,-0.453899391180513-0.90631412087525j
75.92+0j,2+0j,-0.445059480489153-0.895594980858714j
75.94+0j,2+0j,-0.441345810983831-0.882208333574179j
75.96+0j,2+0j,-0.443399461337355-0.868470579168698j
75.98+0j,2+0j,-0.450863676656056-0.856758252291668j
76+0j,2+0j,-0.462445841125644-0.849096898700391j
76.02+0j,2+0j,-0.476141325671471-0.846810774628301j
76.04+0j,2+0j,-0.489580446198901-0.850293950381512j
76.06+0j,2+0j,-0.500438481547373-0.858942382724003j
76.08+0j,2+0j,-0.506837807322105-0.871258664996941j
76.1+0j,2+0j,-0.507672583919702-0.885111289991814j
76.12+0j,2+0j,-0.502799852089236-0.898103536662664j
76.14+0j,2+0j,-0.493064013554462-0.90798813988665j
76.16+0j,2+0j,-0.480150504899222-0.913055999087285j
76.18+0j,2+0j,-0.466294021298488-0.912431690960996j
76.2+0j,2+0j,-0.453891801101067-0.906224690536723j
76.22+0j,2+0j,-0.445088892483641-0.89551017852936j
76.24+0j,2+0j,-0.441407152894818-0.882142799026831j
76.26+0j,2+0j,-0.443482148323984-0.868435628112057j
76.28+0j,2+0j,-0.450953437630075-0.856759922487701j
76.3+0j,2+0j,-0.462527181806284-0.849134906913834j
76.32+0j,2+0j,-0.476200203161982-0.846878564605678j
76.34+0j,2+0j,-0.48960669340763-0.850379823741479j
76.36+0j,2+0j,-0.500427562889421-0.859031517697566j
76.38+0j,2+0j,-0.506791602513906-0.871335674656521j
76.4+0j,2+0j,-0.507599064413241-0.8851628784225j
76.42+0j,2+0j,-0.502711705836134-0.89812079455305j
76.44+0j,2+0j,-0.492976455350062-0.907968083193867j
76.46+0j,2+0j,-0.480078650188213-0.913002085038923j
76.48+0j,2+0j,-0.466250276742566-0.912353222160842j
76.5+0j,2+0j,-0.453883722385047-0.906135209877215j
76.52+0j,2+0j,-0.445117879245319-0.895425131850013j
76.54+0j,2+0j,-0.44146820620445-0.882076868912524j
76.56+0j,2+0j,-0.443564732741618-0.86840019905985j
76.58+0j,2+0j,-0.45104329918661-0.856761115062916j
76.6+0j,2+0j,-0.462608808204824-0.849172520356226j
76.62+0j,2+0j,-0.476259501577337-0.846946110567301j
76.64+0j,2+0j,-0.489633423630901-0.850465645497235j
76.66+0j,2+0j,-0.500417105729691-0.859120801775646j
76.68+0j,2+0j,-0.50674575806376-0.871413007740975j
76.7+0j,2+0j,-0.507525742220152-0.885214908191905j
76.72+0j,2+0j,-0.502623560300036-0.898138535107791j
76.74+0j,2+0j,-0.492888701770837-0.907948467011132j
76.76+0j,2+0j,-0.480006438375514-0.91294849341246j
76.78+0j,2+0j,-0.466206075540898-0.912274902395329j
76.8+0j,2+0j,-0.453875166653-0.906045679684159j
76.82+0j,2+0j,-0.445146451058812-0.89533984625833j
76.84+0j,2+0j,-0.441528978089807-0.882010552370016j
76.86+0j,2+0j,-0.443647217428523-0.868364303266277j
76.88+0j,2+0j,-0.451133259345404-0.856761841440045j
76.9+0j,2+0j,-0.462690713875431-0.849209748647266j
76.92+0j,2+0j,-0.476319211128815-0.847013418674047j
76.94+0j,2+0j,-0.489660625434025-0.850551417295736j
76.96+0j,2+0j,-0.500407098964543-0.859210231817553j
76.98+0j,2+0j,-0.506700265114392-0.871490656875026j
77+0j,2+0j,-0.507452612252765-0.885267368972759j
77.02+0j,2+0j,-0.502535415032069-0.898156746836546j
77.04+0j,2+0j,-0.492800757073422-0.907929280670555j
77.06+0j,2+0j,-0.479933877677777-0.912895216201464j
77.08+0j,2+0j,-0.466161428443117-0.912196727694936j
77.1+0j,2+0j,-0.453866145326628-0.905956100700591j
77.12+0j,2+0j,-0.445174618045334-0.895254327070751j
77.14+0j,2+0j,-0.441589475628061-0.881943858361115j
77.16+0j,2+0j,-0.443729605203598-0.868327951783611j
77.18+0j,2+0j,-0.451223316190537-0.856762112849659j
77.2+0j,2+0j,-0.462772892508902-0.849246601257462j
77.22+0j,2+0j,-0.476379322212891-0.847080495006114j
77.24+0j,2+0j,-0.489688287583996-0.850637140785475j
77.26+0j,2+0j,-0.500397531673719-0.859299804765833j
77.28+0j,2+0j,-0.506655114942064-0.87156861483378j
77.3+0j,2+0j,-0.507379669484226-0.885320250629138j
77.32+0j,2+0j,-0.502447269561198-0.898175418448238j
77.34+0j,2+0j,-0.492712625413364-0.907910513677055j
77.36+0j,2+0j,-0.479860976149342-0.912842245516134j
77.38+0j,2+0j,-0.466116346003386-0.912118694130666j
77.4+0j,2+0j,-0.453856669632844-0.905866473627203j
77.42+0j,2+0j,-0.445202390165571-0.895168579486051j
77.44+0j,2+0j,-0.441649705797675-0.881876795675158j
77.46+0j,2+0j,-0.443811898865693-0.868291155466661j
77.48+0j,2+0j,-0.451313467867826-0.856761940334137j
77.5+0j,2+0j,-0.462855337928786-0.849283087510648j
77.52+0j,2+0j,-0.476439825406627-0.847147345563752j
77.54+0j,2+0j,-0.489716399045047-0.850722817615296j
77.56+0j,2+0j,-0.500388393116778-0.859389517643401j
77.58+0j,2+0j,-0.506610298954492-0.871646874538668j
77.6+0j,2+0j,-0.507306908948233-0.88537354321198j
77.62+0j,2+0j,-0.502359123395824-0.898194538846813j
77.64+0j,2+0j,-0.492624310848306-0.907892155705134j
77.66+0j,2+0j,-0.479787741686367-0.912789573581674j
77.68+0j,2+0j,-0.466070838584935-0.912040797814278j
77.7+0j,2+0j,-0.453846750607828-0.905776799124386j
77.72+0j,2+0j,-0.445229777222553-0.895082608588858j
77.74+0j,2+0j,-0.441709675479596-0.881809372933323j
77.76+0j,2+0j,-0.4438941011929-0.868253924977298j
77.78+0j,2+0j,-0.451403712582531-0.856761334751317j
77.8+0j,2+0j,-0.462938044087691-0.849319216586435j
77.82+0j,2+0j,-0.476500711463434-0.847213976268003j
77.84+0j,2+0j,-0.489744948974394-0.850808449433314j
77.86+0j,2+0j,-0.500379672729659-0.859479367550839j
77.88+0j,2+0j,-0.506565808688784-0.871725429053492j
77.9+0j,2+0j,-0.507234325738768-0.885427236954582j
77.92+0j,2+0j,-0.502270976025307-0.89821409712712j
77.94+0j,2+0j,-0.492535817341045-0.907874196595754j
77.96+0j,2+0j,-0.47971418203097-0.912737192736657j
77.98+0j,2+0j,-0.466024916364406-0.911963034898443j
78+0j,2+0j,-0.453836399100934-0.905687077814156j
78.02+0j,2+0j,-0.445256788864405-0.894996419352918j
78.04+0j,2+0j,-0.441769391458431-0.881741598592834j
78.06+0j,2+0j,-0.443976214941965-0.868216270788675j
78.08+0j,2+0j,-0.451494048596983-0.856760306778231j
78.1+0j,2+0j,-0.463021005063729-0.849354997522613j
78.12+0j,2+0j,-0.476561971308661-0.847280392961436j
78.14+0j,2+0j,-0.489773926718023-0.850894037885849j
78.16+0j,2+0j,-0.500371360121243-0.859569351663669j
78.18+0j,2+0j,-0.506521635809433-0.871804271580664j
78.2+0j,2+0j,-0.507161915009786-0.885481322268417j
78.22+0j,2+0j,-0.50218282692145-0.898234082570867j
78.24+0j,2+0j,-0.492447148762524-0.907856626353233j
78.26+0j,2+0j,-0.479640304775177-0.91268509543143j
78.28+0j,2+0j,-0.465978589336152-0.911885401576904j
78.3+0j,2+0j,-0.453825625778495-0.905597310281997j
78.32+0j,2+0j,-0.445283434587121-0.894910016644439j
78.34+0j,2+0j,-0.441828860423635-0.881673480951026j
78.36+0j,2+0j,-0.444058242847707-0.868178203189438j
78.38+0j,2+0j,-0.451584474228366-0.856758866914686j
78.4+0j,2+0j,-0.463104215056893-0.849390439217564j
78.42+0j,2+0j,-0.476623596035581-0.847346601408899j
78.44+0j,2+0j,-0.489803321806643-0.850979584616442j
78.46+0j,2+0j,-0.500363445070075-0.859659467229842j
78.48+0j,2+0j,-0.506477772106324-0.871883395457464j
78.5+0j,2+0j,-0.507089671974906-0.885535789738953j
78.52+0j,2+0j,-0.502094675539882-0.89825448464272j
78.54+0j,2+0j,-0.492358308894714-0.907839435142237j
78.56+0j,2+0j,-0.479566117364739-0.912633274226531j
78.58+0j,2+0j,-0.465931867316367-0.911807894084585j
78.6+0j,2+0j,-0.453814441127604-0.905507497078681j
78.62+0j,2+0j,-0.445309723737245-0.894823405225209j
78.64+0j,2+0j,-0.441888088970673-0.881605028149311j
78.66+0j,2+0j,-0.444140187622457-0.868139732287858j
78.68+0j,2+0j,-0.451674987846595-0.856757025486748j
78.7+0j,2+0j,-0.463187668385847-0.84942555043253j
78.72+0j,2+0j,-0.476685576901265-0.847412607298266j
78.74+0j,2+0j,-0.489833123951658-0.851065091264879j
78.76+0j,2+0j,-0.50035591752108-0.859749711567211j
78.78+0j,2+0j,-0.506434209492796-0.871962794152543j
78.8+0j,2+0j,-0.507017591907087-0.885590630121524j
78.82+0j,2+0j,-0.502006521321423-0.898275292986433j
78.84+0j,2+0j,-0.492269301433397-0.907822613284816j
78.86+0j,2+0j,-0.479491627102882-0.912581721791122j
78.88+0j,2+0j,-0.465884759947109-0.911730508697676j
78.9+0j,2+0j,-0.453802855459756-0.905417638721988j
78.92+0j,2+0j,-0.445335665514479-0.894736589755618j
78.94+0j,2+0j,-0.441947083602188-0.881536248176992j
78.96+0j,2+0j,-0.444222051955586-0.868100868015749j
78.98+0j,2+0j,-0.451765587872167-0.856754792650241j
79+0j,2+0j,-0.4632713594845-0.849460339793953j
79.02+0j,2+0j,-0.476747905322721-0.847478416241195j
79.04+0j,2+0j,-0.489863323041319-0.851150559466314j
79.06+0j,2+0j,-0.500348767582419-0.859840082061163j
79.08+0j,2+0j,-0.5063909400037-0.872042461262359j
79.1+0j,2+0j,-0.506945670138273-0.88564583433747j
79.12+0j,2+0j,-0.501918363693369-0.898296497421122j
79.14+0j,2+0j,-0.492180129990808-0.907806151257562j
79.16+0j,2+0j,-0.479416841153948-0.91253043090145j
79.18+0j,2+0j,-0.465837276700257-0.911653241733701j
79.2+0j,2+0j,-0.453790878914388-0.905327735698335j
79.22+0j,2+0j,-0.445361268974278-0.894649574797645j
79.24+0j,2+0j,-0.442005850729152-0.881467148875064j
79.26+0j,2+0j,-0.444303838513005-0.868061620132426j
79.28+0j,2+0j,-0.451856272774258-0.856752178394007j
79.3+0j,2+0j,-0.463355282898941-0.849494815795676j
79.32+0j,2+0j,-0.476810572873058-0.847544033773885j
79.34+0j,2+0j,-0.489893909136889-0.851235990850378j
79.36+0j,2+0j,-0.500341985522371-0.859930576162294j
79.38+0j,2+0j,-0.50634795579352-0.872122390507867j
79.4+0j,2+0j,-0.506873902059052-0.885701393470187j
79.42+0j,2+0j,-0.501830202070719-0.89831808793761j
79.44+0j,2+0j,-0.492090798098324-0.907790039688708j
79.46+0j,2+0j,-0.479341766546896-0.912479394439318j
79.48+0j,2+0j,-0.46578942688139-0.911576089551573j
79.5+0j,2+0j,-0.453778521462384-0.905237788464393j
79.52+0j,2+0j,-0.445386543030382-0.894562364817717j
79.54+0j,2+0j,-0.442064396672011-0.88139773793979j
79.56+0j,2+0j,-0.444385549936767-0.86802199822841j
79.58+0j,2+0j,-0.451947041068733-0.856749192543243j
79.6+0j,2+0j,-0.463439433284233-0.849528986801195j
79.62+0j,2+0j,-0.476873571277749-0.847609465357831j
79.64+0j,2+0j,-0.489924872469032-0.851321387040414j
79.66+0j,2+0j,-0.500335561766301-0.860021191384173j
79.68+0j,2+0j,-0.50630524913451-0.872202575731223j
79.7+0j,2+0j,-0.506802283118264-0.885757298761507j
79.72+0j,2+0j,-0.501742035857357-0.898340054694876j
79.74+0j,2+0j,-0.492001309208914-0.907774269355418j
79.76+0j,2+0j,-0.479266410178805-0.912428605390576j
79.78+0j,2+0j,-0.465741219633439-0.911499048551585j
79.8+0j,2+0j,-0.453765792909437-0.905147797448583j
79.82+0j,2+0j,-0.445411496457284-0.894474964189466j
79.84+0j,2+0j,-0.442122727661825-0.881328022926348j
